,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $6.50,Power-Adapter-Charger Laptop Lenovo Universal Sony DELL ASUS DC 96W for Toshiba 4-5A,1111 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/DC-12V-15V-16V-18V-19V-20V-24V-4-5A-96W-Laptop-AC-Universal-Power-Adapter/32942144691.html?algo_pvid=ea038254-68b7-46dc-9ce8-38f4391d2047&algo_expid=ea038254-68b7-46dc-9ce8-38f4391d2047-0&btsid=dec84735-edd1-4c6f-94c4-5d944592c9da&ws_ab_test=searchweb0_0,searchweb201602_6,searchweb201603_52",1
1,US $13.40,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal Samsung 19v 4.74a Dell Asus,1186 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/19V-4-74A-90W-Universal-Power-Adapter-Charger-For-Acer-Asus-Dell-HP-Lenovo-Samsung-Toshiba/32597758635.html?algo_pvid=ea038254-68b7-46dc-9ce8-38f4391d2047&algo_expid=ea038254-68b7-46dc-9ce8-38f4391d2047-1&btsid=dec84735-edd1-4c6f-94c4-5d944592c9da&ws_ab_test=searchweb0_0,searchweb201602_6,searchweb201603_52",2
2,US $6.99,Power-Supply-Adapter-Set Laptop Notebook Auto-Car-Charger 8-Detachable-Plugs Universal,773 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/Universal-Car-80W-Power-LED-Auto-Car-Charger-Adjustable-Power-Supply-Adapter-Set-8-Detachable-Plugs/32810164959.html?algo_pvid=ea038254-68b7-46dc-9ce8-38f4391d2047&algo_expid=ea038254-68b7-46dc-9ce8-38f4391d2047-2&btsid=dec84735-edd1-4c6f-94c4-5d944592c9da&ws_ab_test=searchweb0_0,searchweb201602_6,searchweb201603_52",3
3,US $6.16 - 9.24,CARPRIE Eu-Plug Adapter Power-Charger Laptop Notebook Charging Universal AC 96W for Mar9,68 Sold,High Tech Paradise Store,https://www.aliexpress.com/store/2694024,"https://www.aliexpress.com/item/CARPRIE-MotherLander-96W-Universal-Power-Charger-Charging-AC-Adapter-EU-Plug-For-Laptop-Notebook-Mar9/32799435466.html?algo_pvid=ea038254-68b7-46dc-9ce8-38f4391d2047&algo_expid=ea038254-68b7-46dc-9ce8-38f4391d2047-3&btsid=dec84735-edd1-4c6f-94c4-5d944592c9da&ws_ab_test=searchweb0_0,searchweb201602_6,searchweb201603_52",4
4,US $13.68,34Pcs Universal Power Adapter 96W 12V To 24V Adjustable Portable Charger For Dell Toshiba,180 Sold,Your Offi-ce Club 666,https://www.aliexpress.com/store/2215126,"https://www.aliexpress.com/item/34Pcs-Universal-Power-Adapter-96W-12V-To-24V-Adjustable-Portable-Charger-For-Dell-Toshiba-Hp-Asus/33035020392.html?algo_pvid=ea038254-68b7-46dc-9ce8-38f4391d2047&algo_expid=ea038254-68b7-46dc-9ce8-38f4391d2047-4&btsid=dec84735-edd1-4c6f-94c4-5d944592c9da&ws_ab_test=searchweb0_0,searchweb201602_6,searchweb201603_52",5
5,US $7.87,Laptop-Charger Power-Adapter Netbook Universal Toshiba 19v 3.42a 65W Notepads for High-Quality,350 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/Universal-High-Quality-19V-3-42A-65W-Laptop-Charger-For-Toshiba-Laptop-Charging-Device-For-Netbook/32810112786.html?algo_pvid=ea038254-68b7-46dc-9ce8-38f4391d2047&algo_expid=ea038254-68b7-46dc-9ce8-38f4391d2047-5&btsid=dec84735-edd1-4c6f-94c4-5d944592c9da&ws_ab_test=searchweb0_0,searchweb201602_6,searchweb201603_52",6
6,US $6.50,Universal Charger Notebook-Adapter Adjustable 19V 24v 4a 20V 15V AC 18V 96W 12V 16V,570 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/96W-Notebook-Adapter-12V-15V-16V-18V-19V-4-5A-20V-24V-4A-AC-DC-Adaptor/33002563321.html?algo_pvid=ea038254-68b7-46dc-9ce8-38f4391d2047&algo_expid=ea038254-68b7-46dc-9ce8-38f4391d2047-6&btsid=dec84735-edd1-4c6f-94c4-5d944592c9da&ws_ab_test=searchweb0_0,searchweb201602_6,searchweb201603_52",7
7,US $10.87,Laptop Charger Power-Adapter S200L S220x453m X202E 19v 1.75a Q200 ASUS EU 33W for Adp-33aw/S200e/X202e/..,142 Sold,Smma Store,https://www.aliexpress.com/store/3253041,"https://www.aliexpress.com/item/EU-19V-1-75A-33W-4-0-1-35mm-AC-Laptop-Charger-Power-Adapter-For-ASUS/32865455717.html?algo_pvid=ea038254-68b7-46dc-9ce8-38f4391d2047&algo_expid=ea038254-68b7-46dc-9ce8-38f4391d2047-7&btsid=dec84735-edd1-4c6f-94c4-5d944592c9da&ws_ab_test=searchweb0_0,searchweb201602_6,searchweb201603_52",8
8,US $11.69 - 14.54,Inverter Connectors Adapter-Cord Car-Charger Power-Supply Eu-Plug Laptop Universal 120W,23 Sold,"Tinghui Trading Co., Ltd.",https://www.aliexpress.com/store/333670,"https://www.aliexpress.com/item/120W-Universal-8xTip-Connectors-AC-DC-To-DC-Inverter-Car-Charger-Power-Supply-With-Car-Charger/4000167935656.html?algo_pvid=ea038254-68b7-46dc-9ce8-38f4391d2047&algo_expid=ea038254-68b7-46dc-9ce8-38f4391d2047-8&btsid=dec84735-edd1-4c6f-94c4-5d944592c9da&ws_ab_test=searchweb0_0,searchweb201602_6,searchweb201603_52",9
9,US $9.87,Charger Power-Adapter Laptop Hp Envy AC for Ppp009c/15-j009wm/14-k001xx/..,41 Sold,Zoolhong Official Store,https://www.aliexpress.com/store/1729075,"https://www.aliexpress.com/item/19-5V-3-33A-laptop-AC-power-adapter-charger-for-HP-envy-PPP009C-15-j009WM-14/32333477107.html?algo_pvid=ea038254-68b7-46dc-9ce8-38f4391d2047&algo_expid=ea038254-68b7-46dc-9ce8-38f4391d2047-9&btsid=dec84735-edd1-4c6f-94c4-5d944592c9da&ws_ab_test=searchweb0_0,searchweb201602_6,searchweb201603_52",10
