,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $6.50,Power-Adapter-Charger Laptop Lenovo Universal Sony DELL ASUS DC 4-5A 96W for Toshiba,1043 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/DC-12V-15V-16V-18V-19V-20V-24V-4-5A-96W-Laptop-AC-Universal-Power-Adapter/32942144691.html?algo_pvid=d7c7d770-670a-4222-9457-30b92b150836&algo_expid=d7c7d770-670a-4222-9457-30b92b150836-0&btsid=590c7aaa-53b4-4a4e-985a-a790e18c7733&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_55",1
1,US $13.20,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal Samsung 19v 4.74a Dell 90W,1195 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/19V-4-74A-90W-Universal-Power-Adapter-Charger-For-Acer-Asus-Dell-HP-Lenovo-Samsung-Toshiba/32597758635.html?algo_pvid=d7c7d770-670a-4222-9457-30b92b150836&algo_expid=d7c7d770-670a-4222-9457-30b92b150836-1&btsid=590c7aaa-53b4-4a4e-985a-a790e18c7733&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_55",2
2,US $13.68,34Pcs Universal Power Adapter 96W 12V To 24V Adjustable Portable Charger For Dell Toshiba,124 Sold,Your Offi-ce Club 666,https://www.aliexpress.com/store/2215126,"https://www.aliexpress.com/item/34Pcs-Universal-Power-Adapter-96W-12V-To-24V-Adjustable-Portable-Charger-For-Dell-Toshiba-Hp-Asus/33035020392.html?algo_pvid=d7c7d770-670a-4222-9457-30b92b150836&algo_expid=d7c7d770-670a-4222-9457-30b92b150836-2&btsid=590c7aaa-53b4-4a4e-985a-a790e18c7733&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_55",3
3,US $6.16 - 9.24,CARPRIE Eu-Plug Adapter Notebook Power-Charger Laptop Charging Universal AC 96W for Mar9,55 Sold,High Tech Paradise Store,https://www.aliexpress.com/store/2694024,"https://www.aliexpress.com/item/CARPRIE-MotherLander-96W-Universal-Power-Charger-Charging-AC-Adapter-EU-Plug-For-Laptop-Notebook-Mar9/32799435466.html?algo_pvid=d7c7d770-670a-4222-9457-30b92b150836&algo_expid=d7c7d770-670a-4222-9457-30b92b150836-3&btsid=590c7aaa-53b4-4a4e-985a-a790e18c7733&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_55",4
4,US $6.99,Power-Supply-Adapter-Set Notebook Auto-Car-Charger Laptop Universal Adjustable 80W LED,769 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/Universal-Car-80W-Power-LED-Auto-Car-Charger-Adjustable-Power-Supply-Adapter-Set-8-Detachable-Plugs/32810164959.html?algo_pvid=d7c7d770-670a-4222-9457-30b92b150836&algo_expid=d7c7d770-670a-4222-9457-30b92b150836-4&btsid=590c7aaa-53b4-4a4e-985a-a790e18c7733&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_55",5
5,US $10.94 - 11.11,Adapter Power-Supply Notebook Car-Charger Laptop Universal 100W DC in 5A for AC,76 Sold,Ur Pro Digital Store,https://www.aliexpress.com/store/4998150,"https://www.aliexpress.com/item/DC-In-Car-Charger-Notebook-Universal-AC-Adapter-Power-Supply-For-Laptop-100W-5A-Drop-shippingWholesale/33055562905.html?algo_pvid=d7c7d770-670a-4222-9457-30b92b150836&algo_expid=d7c7d770-670a-4222-9457-30b92b150836-5&btsid=590c7aaa-53b4-4a4e-985a-a790e18c7733&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_55",6
6,US $10.28,Laptop-Battery-Charger Power-Supply Acer Universal 19v 3.42a Aspire for 5742z 5740G 5735z/5737z/5535/..,4 Sold,Firstmax Accessories Inc.,https://www.aliexpress.com/store/1298030,"https://www.aliexpress.com/item/19V-3-42A-Laptop-battery-Charger-For-Acer-Aspire-5742z-5740G-5735Z-5737Z-5535-5335Z-5235/32808702871.html?algo_pvid=d7c7d770-670a-4222-9457-30b92b150836&algo_expid=d7c7d770-670a-4222-9457-30b92b150836-6&btsid=590c7aaa-53b4-4a4e-985a-a790e18c7733&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_55",7
7,US $11.63,Inverter Car-Charger Power-Supply Laptop Adpter Universal 8xtip EU with for Eu-Plug Connectors,315 Sold,Enjoying+o Store,https://www.aliexpress.com/store/3871076,"https://www.aliexpress.com/item/Universal-8xTip-Connectors-AC-DC-To-DC-Inverter-Car-Charger-Power-Supply-Adpter-With-Car-Charger/32888788992.html?algo_pvid=d7c7d770-670a-4222-9457-30b92b150836&algo_expid=d7c7d770-670a-4222-9457-30b92b150836-7&btsid=590c7aaa-53b4-4a4e-985a-a790e18c7733&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_55",8
8,US $6.50,Adapter Power-Charger Motor Notebook Laptop Charging Universal for 555 775 795 And AC,120 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/HOT-96W-Universal-Power-Charger-Charging-AC-Adapter-EU-US-UK-Plug-For-Laptop-NotebooK-and/32942053060.html?algo_pvid=d7c7d770-670a-4222-9457-30b92b150836&algo_expid=d7c7d770-670a-4222-9457-30b92b150836-8&btsid=590c7aaa-53b4-4a4e-985a-a790e18c7733&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_55",9
9,US $17.28,Car-Charger Power-Supply-Adapter Laptop Usb-Power Universal Mobile-Phone/notebook 100W,50 Sold,AMARROW Official Store,https://www.aliexpress.com/store/1165358,"https://www.aliexpress.com/item/100W-Universal-Multifunction-laptop-Power-Supply-adapter-car-charger-for-laptop-Mobile-Phone-Notebook-USB-Power/32327844257.html?algo_pvid=d7c7d770-670a-4222-9457-30b92b150836&algo_expid=d7c7d770-670a-4222-9457-30b92b150836-9&btsid=590c7aaa-53b4-4a4e-985a-a790e18c7733&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_55",10
