,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $6.50,Power-Adapter-Charger Laptop Lenovo Universal Sony DELL ASUS DC 4-5A 96W for Toshiba,1095 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/DC-12V-15V-16V-18V-19V-20V-24V-4-5A-96W-Laptop-AC-Universal-Power-Adapter/32942144691.html?algo_pvid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c&algo_expid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c-0&btsid=6b1d56ab-d3ae-46f8-803b-0286cb3ccc5d&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_52",1
1,US $13.68,34Pcs Universal Power Adapter 96W 12V To 24V Adjustable Portable Charger For Dell Toshiba,164 Sold,Your Offi-ce Club 666,https://www.aliexpress.com/store/2215126,"https://www.aliexpress.com/item/34Pcs-Universal-Power-Adapter-96W-12V-To-24V-Adjustable-Portable-Charger-For-Dell-Toshiba-Hp-Asus/33035020392.html?algo_pvid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c&algo_expid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c-1&btsid=6b1d56ab-d3ae-46f8-803b-0286cb3ccc5d&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_52",2
2,US $6.16 - 9.24,CARPRIE Eu-Plug Adapter Notebook Power-Charger Laptop Charging Universal AC 96W for Mar9,64 Sold,High Tech Paradise Store,https://www.aliexpress.com/store/2694024,"https://www.aliexpress.com/item/CARPRIE-MotherLander-96W-Universal-Power-Charger-Charging-AC-Adapter-EU-Plug-For-Laptop-Notebook-Mar9/32799435466.html?algo_pvid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c&algo_expid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c-2&btsid=6b1d56ab-d3ae-46f8-803b-0286cb3ccc5d&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_52",3
3,US $13.20,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal Samsung 19v 4.74a Dell 90W,1188 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/19V-4-74A-90W-Universal-Power-Adapter-Charger-For-Acer-Asus-Dell-HP-Lenovo-Samsung-Toshiba/32597758635.html?algo_pvid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c&algo_expid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c-3&btsid=6b1d56ab-d3ae-46f8-803b-0286cb3ccc5d&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_52",4
4,US $6.50,Charger Laptop-Charger-Adapter Power-Supply Universal Netbook DC AC 96W PC 110-220v 20V/24V,79 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/96W-Universal-Laptop-PC-Netbook-Power-Supply-Charger-110-220v-AC-To-DC-12V-15V-16V/32992033664.html?algo_pvid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c&algo_expid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c-4&btsid=6b1d56ab-d3ae-46f8-803b-0286cb3ccc5d&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_52",5
5,US $6.99,Power-Supply-Adapter-Set Notebook Auto-Car-Charger Laptop 8-Detachable-Plugs Universal,772 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/Universal-Car-80W-Power-LED-Auto-Car-Charger-Adjustable-Power-Supply-Adapter-Set-8-Detachable-Plugs/32810164959.html?algo_pvid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c&algo_expid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c-5&btsid=6b1d56ab-d3ae-46f8-803b-0286cb3ccc5d&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_52",6
6,US $5,Laptop Charger C500 Power-Adapter Compaq 65W for HP Presario/c300 C700,18 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/18-5V-3-5A-4-8-1-7mm-65W-Laptop-Charger-For-HP-Compaq-Presario-C300/32959056162.html?algo_pvid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c&algo_expid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c-6&btsid=6b1d56ab-d3ae-46f8-803b-0286cb3ccc5d&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_52",7
7,US $17.28,Car-Charger Power-Supply-Adapter Laptop Universal 100W Usb-Power Mobile-Phone/notebook,55 Sold,AMARROW Official Store,https://www.aliexpress.com/store/1165358,"https://www.aliexpress.com/item/100W-Universal-Multifunction-laptop-Power-Supply-adapter-car-charger-for-laptop-Mobile-Phone-Notebook-USB-Power/32327844257.html?algo_pvid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c&algo_expid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c-7&btsid=6b1d56ab-d3ae-46f8-803b-0286cb3ccc5d&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_52",8
8,US $8.29,Power-Suppy-Adapter Notebook-Charger Aspire Laptop Acer 19v 3.42a 6920 New for 5315/5630/5735/..,594 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/New-19V-3-42A-5-5x1-7mm-Power-Suppy-Adapter-For-Acer-Aspire-Laptop-5315-5630/32632600938.html?algo_pvid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c&algo_expid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c-8&btsid=6b1d56ab-d3ae-46f8-803b-0286cb3ccc5d&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_52",9
9,US $7.87,Laptop-Charger Power-Adapter Universal Toshiba 19v 3.42a 65W Notepads Netbook for High-Quality,350 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/Universal-High-Quality-19V-3-42A-65W-Laptop-Charger-For-Toshiba-Laptop-Charging-Device-For-Netbook/32810112786.html?algo_pvid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c&algo_expid=3969a139-7d9a-4bc0-ae7a-ce7cc408309c-9&btsid=6b1d56ab-d3ae-46f8-803b-0286cb3ccc5d&ws_ab_test=searchweb0_0,searchweb201602_10,searchweb201603_52",10
